DriveID,Driver,Vehicle,GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Miles Per Gallon(Instant)(mpg),Mass Air Flow Rate(cfm),Accel Pedal Pos #1(%)
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:17 CST 2013,01:16.5,-86.7176574,34.64207801,20,3,140,180.8,-0.13771363,9.35494614,6.26058102,0.16654235,34.62894821,104.3582916,33.33333206
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:18 CST 2013,01:17.5,-86.71765908,34.6418954,20,3,140.3000031,180.7,-0.79155397,8.64961338,6.98267937,0.15503603,38.67147064,93.44919586,32.15686417
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:19 CST 2013,01:18.5,-86.71765867,34.64172352,19.75,3,140.6000061,180.4,-0.37003052,8.66877365,6.0546093,0.09752232,40.01089096,90.32085419,30.98039246
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:20 CST 2013,01:19.5,-86.71765979,34.64154616,19.5,3,140.8999939,180.6,-0.82388669,7.63053226,6.09771967,0.01821977,37.60258865,94.73262024,31.37254906
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:21 CST 2013,01:20.5,-86.71766623,34.64137468,19.25,3,140.8999939,180.7,-0.02754273,7.39342546,5.10019398,-0.06540853,36.70137024,97.05882263,30.98039246
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:21 CST 2013,01:21.5,-86.71766623,34.64137468,19.25,3,140.8999939,180.7,-1.52562749,8.33706284,5.77319479,0.06435639,35.61029816,98.58288574,30.98039246
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:23 CST 2013,01:22.5,-86.71767341,34.64103647,18.75,3,142.3000031,180.5,-0.90531737,8.70829105,6.15160751,0.10975331,34.85970306,99.22459412,31.76470566
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:24 CST 2013,01:23.5,-86.71767447,34.64086898,18.5,3,142.8999939,180.7,-1.1927197,8.43406105,5.78876209,0.06882888,31.98633194,106.5240631,34.11764526
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:25 CST 2013,01:24.5,-86.71767757,34.64070416,18.25,3,143.1999969,181,0.4179309,9.42200661,6.03784418,0.16053027,27.25357819,123.1283417,36.86274338
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:26 CST 2013,01:25.5,-86.71768129,34.64053805,18.25,3,143.8000031,181.2,0.93765014,8.17420197,5.87498283,0.10152268,27.07718086,123.930481,36.47058868
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:27 CST 2013,01:26.5,-86.71768182,34.64037632,18.25,3,144.1999969,181.1,0.14968872,9.33219337,5.91929054,0.14562172,26.71247673,123.6898422,36.07843018
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:28 CST 2013,01:27.5,-86.71768411,34.64021077,18.25,3,144.6999969,181.1,-0.2694397,8.65200806,6.15999031,0.10200506,26.99255562,122.4064179,36.07843018
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:29 CST 2013,01:28.5,-86.71768787,34.64004513,18.25,3,144.8999939,181.2,-0.85142946,8.75619125,4.93733263,0.04736525,27.21811485,123.288765,36.07843018
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:30 CST 2013,01:29.5,-86.7176933,34.63987661,18.5,3,145,181.3,-0.7592212,7.9861927,5.37921381,0.00358295,27.41431427,122.4064179,36.07843018
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:31 CST 2013,01:30.5,-86.71769767,34.63971717,18.5,4,145.8999939,181.7,0.24908203,8.87354755,6.02467155,0.11261863,27.25357819,123.1283417,36.07843018
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:32 CST 2013,01:31.5,-86.71770023,34.63954435,18.5,3,145.8999939,181.4,-0.28859985,9.17891216,5.99353647,0.13686234,27.75995064,120.8823471,36.07843018
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:33 CST 2013,01:32.5,-86.7177031,34.63937806,18.75,3,146.6999969,181.5,-1.10769653,7.73830795,5.34688091,-0.01556903,27.78145599,122.6470566,35.68627548
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:34 CST 2013,01:33.5,-86.71770553,34.63920456,18.75,3,147,181.5,-1.47293699,8.46759129,5.5803957,0.06359333,28.09381485,121.2834168,35.68627548
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:35 CST 2013,01:34.5,-86.71770948,34.63903576,19,3,147.1000061,181.4,-0.26345214,9.3824892,6.4653554,0.18081707,28.96000671,119.4385071,35.68627548
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:36 CST 2013,01:35.5,-86.71771437,34.63885334,19,3,147.3000031,181.4,0.11735596,8.5861454,6.38392448,0.10972446,35.02960968,98.74331665,32.54901886
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:37 CST 2013,01:36.5,-86.71771693,34.63868772,19,3,147.8000031,181.5,-2.45369744,7.50599098,5.63069105,0.00765663,35.31650162,97.94117737,32.54901886
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:37 CST 2013,01:37.5,-86.71771693,34.63868772,19,3,147.8000031,181.5,-1.20110226,8.9909029,6.28692627,0.14402586,38.02350616,92.32620239,30.58823586
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:39 CST 2013,01:38.5,-86.71773531,34.6383415,19.25,3,148.1000061,181.3,-2.24652839,9.00886631,6.21627331,0.15799767,41.76055145,84.06416321,30.19607925
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:40 CST 2013,01:39.5,-86.71774211,34.63816349,19,3,148.1999969,181.4,-0.92807007,7.47725105,6.32285166,0.02166146,44.68544388,77.40641022,29.80392075
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:41 CST 2013,01:40.5,-86.71774902,34.63799238,19.25,3,148.3000031,181.4,-0.78436887,6.76593018,6.15041018,-0.04550791,46.46708298,74.43849945,29.41176414
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:42 CST 2013,01:41.5,-86.71775482,34.63781704,19.25,3,148.3999939,181.3,-0.4047583,8.48076439,6.12885475,0.08642012,48.5738678,72.27272797,29.41176414
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:43 CST 2013,01:42.5,-86.71776093,34.63764714,19.25,3,148.8999939,181.3,-1.05859864,8.71427822,6.25698853,0.11788231,48.41267014,72.5133667,29.41176414
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:44 CST 2013,01:43.5,-86.71776718,34.63747052,19,3,149.3000031,181.4,-0.77957886,8.97653294,6.35159159,0.1427514,47.43833923,72.91443634,29.41176414
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:45 CST 2013,01:44.5,-86.71777261,34.63730104,19,3,149.5,181.2,-0.46942383,8.33227253,5.60075331,0.043531,43.12145233,80.21390533,30.19607925
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:46 CST 2013,01:45.5,-86.71777562,34.6371269,19,3,149.1999969,181.3,-0.36164796,8.75738907,6.11927509,0.1086666,35.31650162,97.94117737,33.33333206
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:47 CST 2013,01:46.5,-86.71778349,34.63695709,19.25,3,149.6000061,181.3,-0.54965699,6.92639637,5.09660149,-0.10261214,33.7413559,102.5133667,33.72549057
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:48 CST 2013,01:47.5,-86.71778725,34.63677755,19.5,3,149.3999939,181.6,-0.09699829,7.49162102,5.54686546,-0.03073519,31.80599785,110.3743286,35.29411697
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:48 CST 2013,01:48.5,-86.71778725,34.63677755,19.5,3,149.3999939,181.6,-0.07304809,8.77056122,6.41625738,0.12676936,32.08718109,111.0160446,34.90196228
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:50 CST 2013,01:49.5,-86.71780021,34.63642088,20,4,149.8000031,181.3,0.16765137,9.2040596,6.1108923,0.14532465,32.22622681,112.1390305,34.90196228
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:51 CST 2013,01:50.5,-86.71780184,34.63624011,20.25,3,150,181.3,-0.93525511,8.00774765,5.47261953,0.01228654,30.14929771,123.288765,36.47058868
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:52 CST 2013,01:51.5,-86.71781048,34.63604479,20.75,3,149.3000031,181.1,0.2323169,9.13101196,6.48331785,0.16079563,29.89643288,124.3315506,36.07843018
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:53 CST 2013,01:52.5,-86.71781832,34.63585682,21,3,148.8000031,181.4,-1.14960933,7.64130974,5.85582256,0.00732374,30.13667297,125.0534744,36.07843018
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:54 CST 2013,01:53.5,-86.71782475,34.63565888,21.5,3,148.1000061,181.2,-1.36995113,9.61959553,6.31207418,0.20012885,30.87997818,127.0588226,36.07843018
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:55 CST 2013,01:54.5,-86.71782814,34.63546459,22,3,148,181.1,0.1233435,8.93701553,6.69288206,0.15722889,30.89618874,128.6631012,36.07843018
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:56 CST 2013,01:55.5,-86.71783452,34.63526063,22.25,3,147.5,181.4,-0.9951306,9.05077839,7.07967758,0.09356277,62.28422928,64.65241241,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:57 CST 2013,01:56.5,-86.71783752,34.63506619,22.25,3,147.3999939,181.3,-0.46463379,9.24357796,6.91202641,0.19651657,65.35308075,62.40641785,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:58 CST 2013,01:57.5,-86.71784254,34.63485931,22.25,3,146.6999969,181.4,-2.60817623,7.64969254,5.57800055,0.02003008,66.29034424,61.52406311,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:01:59 CST 2013,01:58.5,-86.71783965,34.63465737,22.25,3,146.8000031,181,-0.93166262,7.36947489,6.22944593,0.00722533,66.57969666,60.48128128,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:00 CST 2013,01:59.5,-86.71784601,34.63445584,22.25,3,146.6000061,180.9,0.0371228,7.5071888,6.30129623,0.01811367,67.70265198,60,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:01 CST 2013,02:00.5,-86.71784948,34.63425724,22.25,3,146.1999969,181.1,-0.57121217,8.72266102,5.74684954,0.08538443,66.98905945,60.88235474,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:02 CST 2013,02:01.5,-86.71786102,34.63405242,22.25,3,146.1000061,181.4,-1.43701172,7.3095994,6.23543358,0.00928789,67.52283478,60.40106964,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:03 CST 2013,02:02.5,-86.71786605,34.63385777,22,3,145.8000031,181.6,-0.56761962,7.76225853,6.55397081,0.05620068,68.30080414,58.95721817,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:04 CST 2013,02:03.5,-86.71786818,34.63365658,22,3,146,181.6,-0.57001466,7.80776358,5.71092415,0.00679195,66.57969666,60.48128128,27.05882263
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:05 CST 2013,02:04.5,-86.71787787,34.63346557,21.75,3,146.6000061,181.7,-0.37122804,8.24605179,6.20908833,0.07190377,65.46563721,60.72192764,27.05882263
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:06 CST 2013,02:05.5,-86.71788842,34.63326667,21.75,3,146.8999939,181.7,-0.19160156,7.6401124,6.53002071,0.04370159,66.25332642,60,27.05882263
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:07 CST 2013,02:06.5,-86.7178977,34.63307345,21.5,3,147.3000031,181.8,0.53768188,8.67715549,5.58758068,0.07247216,65.92167664,59.5187149,27.05882263
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:08 CST 2013,02:07.5,-86.71790562,34.63288073,21.25,3,147.3999939,181.7,-0.27422974,7.78261614,6.53121805,0.05505663,64.9586792,60.40106964,27.05882263
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:09 CST 2013,02:08.5,-86.71790709,34.63269739,21,3,147.5,181.5,-0.31494507,8.00295734,5.9180932,0.03413051,63.76523209,60.72192764,27.45098114
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:10 CST 2013,02:09.5,-86.71791287,34.63250868,20.75,3,147.8999939,181.3,0.30177248,6.939569,5.69894886,-0.0651179,62.39451981,60.40106964,27.05882263
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:10 CST 2013,02:10.5,-86.71791287,34.63250868,20.75,3,147.8999939,181.3,-0.56522459,8.42567825,6.23303843,0.08891052,63.06452942,59.75935745,27.05882263
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:12 CST 2013,02:11.5,-86.71792489,34.63214904,20.25,3,148.5,181.6,-0.54726195,8.53704739,6.59229136,0.11991256,61.2146225,60.72192764,27.05882263
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:13 CST 2013,02:12.5,-86.71792809,34.63196918,20,3,149.1000061,181.6,-0.19040406,8.25203991,6.42104721,0.08501846,60.60459518,60.48128128,27.05882263
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:14 CST 2013,02:13.5,-86.71793342,34.63178658,20,3,149.6000061,181.3,-0.16645385,8.06163597,6.41026974,0.06904417,61.50183868,59.59893036,27.05882263
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:15 CST 2013,02:14.5,-86.71793842,34.63161202,20,3,149.5,181.2,-0.88256472,8.09636307,5.62949324,0.02823192,60.60459518,60.48128128,27.05882263
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:16 CST 2013,02:15.5,-86.71794719,34.63143281,20,3,149.6000061,181.3,-0.5771997,7.93948984,5.64745617,0.01392829,60.2053566,60.88235474,27.05882263
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:17 CST 2013,02:16.5,-86.71795055,34.63125471,20,3,149.3000031,181.5,0.75682616,8.42448139,5.75882435,0.06209153,60.39177322,59.83957291,27.05882263
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:18 CST 2013,02:17.5,-86.71795906,34.63107219,20,3,149,181.8,-1.22145998,6.83179331,6.15041018,-0.03571606,61.50183868,59.59893036,27.05882263
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:19 CST 2013,02:18.5,-86.71796295,34.63089468,20,3,149.1000061,182,-1.64537847,7.89518166,6.14083004,0.05229396,60.68507767,60.40106964,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:20 CST 2013,02:19.5,-86.71797017,34.63070812,20,3,149.1999969,182.3,-0.4406836,7.5598793,5.93366098,-0.00031555,60.92782211,60.16042709,27.05882263
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:21 CST 2013,02:20.5,-86.71798093,34.63053194,20,3,149.1000061,182.5,-1.05500615,7.82812119,5.81031752,0.01856452,62.42604446,58.71657944,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:22 CST 2013,02:21.5,-86.71799175,34.63035105,20,3,149.1999969,183.1,-0.88855225,7.65448236,5.69415903,-0.0141409,60.88143539,59.35828781,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:23 CST 2013,02:22.5,-86.71801071,34.63017482,19.75,3,149.6000061,184.4,0.34967285,8.28317547,6.81622553,0.11307293,62.57258606,57.75400925,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:24 CST 2013,02:23.5,-86.71803254,34.62999301,19.75,3,149.6999969,186.6,0.36045045,7.80896139,5.73008442,0.00701773,57.89916229,61.52406311,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:25 CST 2013,02:24.5,-86.71806494,34.62982493,19.5,3,150.1000061,189.5,0.05987549,7.32875967,6.33482647,0.00649518,58.97563934,60.40106964,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:26 CST 2013,02:25.5,-86.71811663,34.62965463,19.25,3,150.3000031,193,0.79634398,7.86883688,5.71092415,0.05784905,58.50942993,60,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:27 CST 2013,02:26.5,-86.71817662,34.62949748,19,3,150.1999969,196.8,-0.01317261,7.35989523,5.93725348,-0.01706803,56.58983231,61.12299347,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:28 CST 2013,02:27.5,-86.71825076,34.6293339,19,3,149.8999939,200.1,0.19399658,8.48555374,6.10969496,0.08505923,56.58983231,61.12299347,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:28 CST 2013,02:28.5,-86.71825076,34.6293339,19,3,149.8999939,200.1,0.64665526,9.40404415,6.88568115,0.20894259,55.09448242,61.84492111,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:30 CST 2013,02:29.5,-86.71843152,34.62903542,18.75,3,148.6000061,207.3,1.13523924,8.05564785,6.00790644,0.04990894,58.75220871,57.99465179,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:31 CST 2013,02:30.5,-86.71853676,34.62889898,18.75,3,147.8000031,211.3,1.59987307,7.99577284,6.69048691,0.09420174,58.26865387,58.47593307,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:32 CST 2013,02:31.5,-86.71865496,34.62875788,18.75,3,147.3999939,215.5,-0.44188109,7.8772192,6.27495098,0.04659599,58.91518402,57.8342247,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:33 CST 2013,02:32.5,-86.71878379,34.62863141,18.75,3,146.6000061,219.9,-0.60593992,7.06890011,5.71571398,-0.05227864,58.02984619,58.71657944,26.27450943
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:34 CST 2013,02:33.5,-86.71893095,34.62850965,18.75,3,146.1000061,223.8,1.21307743,8.53584957,5.77678728,0.0769034,57.4801712,59.27807236,26.66666603
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:35 CST 2013,02:34.5,-86.71908666,34.62839873,19,3,145.5,227,0.77239382,7.07009745,6.00790644,-0.03195906,59.39593506,58.23529434,26.27450943
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:36 CST 2013,02:35.5,-86.71924886,34.62828275,19.25,4,144.1999969,229.6,0.63707519,7.2940321,6.03305435,-0.01390767,58.66864014,58.95721817,26.27450943
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:37 CST 2013,02:36.5,-86.71941636,34.62817613,19.5,4,143.8000031,231.8,-0.60953248,7.84249163,7.22697163,0.10788983,80.16003418,44.43850327,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:38 CST 2013,02:37.5,-86.71958945,34.62806593,19.75,3,143.1999969,232.9,-2.00463128,7.90476179,7.13715839,0.12369972,63.35043716,56.22994614,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:39 CST 2013,02:38.5,-86.71975762,34.62795933,20,4,142.8000031,233.3,-1.6825012,8.94180584,6.77311516,0.17526072,65.01048279,55.58823395,25.49019623
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:40 CST 2013,02:39.5,-86.71993664,34.62785019,20.25,4,142.3999939,233.6,-0.74006104,9.19567776,6.97190189,0.19775087,65.29312897,55.34759521,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:41 CST 2013,02:40.5,-86.72011271,34.62774243,20.25,3,141.1999969,233.5,-0.27782226,8.41011143,6.35518456,0.09391624,68.50954437,53.5026741,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:42 CST 2013,02:41.5,-86.72029457,34.62763188,20.5,3,140.6999969,233.3,-0.38679564,8.72026634,6.3527894,0.11949533,67.15865326,55.34759521,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:43 CST 2013,02:42.5,-86.72047066,34.6275202,20.5,3,140,233,0.38320312,7.83889914,5.76002216,0.01136941,69.37046814,53.58288574,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:44 CST 2013,02:43.5,-86.72065277,34.627406,20.75,3,139.1000061,232.8,-0.58917481,8.86755943,6.86412621,0.16367787,74.81381226,50.37433243,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:45 CST 2013,02:44.5,-86.72083167,34.62728898,21,4,138.5,232.7,-0.09699829,8.51070213,6.45218277,0.1077314,73.41104889,51.3368988,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:46 CST 2013,02:45.5,-86.72101274,34.6271722,21,4,137.8000031,232.8,-0.19878662,7.82572651,6.3527894,0.04668993,74.0694809,51.57753754,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:47 CST 2013,02:46.5,-86.72119621,34.62705468,21,4,137.1999969,232.6,-2.50159788,6.39230728,5.93126583,-0.05623889,74.0694809,51.57753754,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:48 CST 2013,02:47.5,-86.72137902,34.62693985,21,4,136.8999939,232.4,0.37721556,8.09756088,6.70725203,0.09151858,73.83981323,51.73796463,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:48 CST 2013,02:48.5,-86.72137902,34.62693985,21,4,136.8999939,232.4,-1.97349608,8.33706284,5.20916748,0.04109985,73.27181244,52.13903809,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:50 CST 2013,02:49.5,-86.72174249,34.62670868,21.25,3,135.8999939,232,0.63348269,8.0987587,6.48451519,0.07855505,72.58688354,53.34224701,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:51 CST 2013,02:50.5,-86.72191876,34.62659532,21,3,135.3999939,231.8,0.19040406,9.11903667,7.10003519,0.19725698,76.01618958,50.93582916,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:52 CST 2013,02:51.5,-86.72210181,34.62647866,21,4,135.6000061,231.5,0.52331179,7.39582014,6.4809227,0.0228284,77.06581879,49.57218933,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:53 CST 2013,02:52.5,-86.72227817,34.6263648,21,4,135.1999969,231.4,-0.18920654,9.52738762,7.52275658,0.25659317,74.76715851,51.09625626,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:54 CST 2013,02:53.5,-86.72246008,34.62624927,21,3,134.6000061,232.4,1.37234616,7.81734371,6.61983395,0.07253736,79.6432724,47.96791458,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:55 CST 2013,02:54.5,-86.72264477,34.6261459,21,4,134.3999939,235.6,1.4585669,10.74645233,6.46775007,0.30617338,75.35866547,50.69518661,25.49019623
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:56 CST 2013,02:55.5,-86.72285447,34.62605639,21,3,133.6999969,240.4,0.81071413,8.53704739,6.6701293,0.08383287,74.1848526,51.4973259,25.49019623
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:57 CST 2013,02:56.5,-86.72305985,34.62597982,20.75,3,133.3999939,245,0.50774413,8.33347034,3.77335334,0.16007422,74.1848526,51.4973259,25.49019623
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:58 CST 2013,02:57.5,-86.72328023,34.62591449,21,4,133.1000061,249.5,1.91601562,7.73591328,6.0593996,0.09193581,76.69351959,49.81283569,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:02:59 CST 2013,02:58.5,-86.72349958,34.62586886,21,3,131.8999939,254.9,1.83218992,7.32277203,5.62111092,-0.02161932,77.56787872,49.25133514,25.09803963
Kathy - Mon Nov 18 16:48:25 CST 2013,Kathy,Civic,Mon Nov 18 17:03:00 CST 2013,02:59.5,-86.72373473,34.62584128,21.25,3,131.8000031,261,2.50998044,7.14075089,5.652246,-0.01804411,70.97865295,53.82352829,25.49019623
